"","longitude","latitude","username","total_oc"
"6448",12.48600101,41.90225633,"Hibo Shgawa",1
"6449",12.4706925,41.8890499,"shantivix",1
"6450",12.47777778,41.91833333,"Steffen Rachou",1
"6451",12.61930619,41.93822938,"Eugenio Fortino",1
"6452",12.46309701,41.90369883,"Emre YILMAZ",1
"6453",12.45831,41.90795,"S H A H I N",1
"6454",12.50814516,41.88098671,"Benoch",1
"6455",12.46686981,41.89996488,"Armando Ribeiro",1
"6456",12.46504,41.89473,"Fondazione VOLUME!",1
"6457",12.46084836,41.90378158,"LianaC 🍀🦋",1
"6458",12.49244213,41.89023406,"Johan Martinez",1
"6459",12.49244213,41.89023406,"Cathy Jo Sara",1
"6460",12.484936,41.894008,"Carmen Becerra",1
"6461",12.476317,41.910714,"molly👻",1
"6462",12.45790476,41.90264382,"Daniele Vincenzoni",1
"6463",12.47610949,41.90885632,"Vitrizia",1
"6464",12.49158426,41.89082967,"Ana Carla",1
"6465",12.4760484,41.8472752,"Mr. Matamoro",1
"6466",12.4658245,41.8234962,"sira",1
"6467",12.45409805,41.90704631,"Nicky Kemp",1
"6468",12.441917,41.92037,"Class & CountryHomes",1
"6469",12.57172823,41.9006001,"Simone Puorto",1
"6470",12.49177787,41.89119082,"Alex Martín",1
"6471",12.5,41.9,"THE UK DUKES",1
"6472",12.482636,41.9004628,"Padre Anderson CN",1
"6473",12.47030556,41.88669444,"shantivix",1
"6474",12.45358229,41.90213331,"call me Wario",1
"6475",12.454032,41.902273,"Lucia Hwong Gordon",1
"6476",12.4795024,41.9077688,"Lucia Hwong Gordon",1
"6477",12.49244213,41.89023406,"Jackie Gonzalez",1
"6478",12.48890788,41.89406612,"Chris Stephens",1
"6479",12.462,41.9023,"Francesco Bernardi",1
"6480",12.47535,41.90056,"Ideepratiche",1
"6481",12.5,41.9,"a Magá",1
"6482",12.45444444,41.90638889,"Vladimir Perić",1
"6483",12.5,41.9,"$El_WillOskY$",1
"6484",12.47722222,41.89083333,"Carlo M. Chiossi",1
"6485",12.53029032,41.9103502,"Michele Rossini",1
"6486",12.4843384,41.91112809,"fr. 🎃æ Condimentum",1
"6487",12.63145764,41.8579234,"Abdullah Alhasan🇮🇹",1
"6488",12.5,41.9,"Rossella Venezia",1
"6489",12.5,41.9,"Gabriela",1
"6490",12.5,41.9,"lotte verbeek",1
"6491",12.63458731,41.86742814,"Valerio Stay Fish",1
"6492",12.479861,41.900833,"Gianfel Boncristiano",1
"6493",12.47805,41.90438,"Vntònia",1
"6494",12.46623368,41.90215729,"Trevor Cleveland",1
"6495",12.5,41.9,"Mr.B",1
"6496",12.5,41.9,"Federico Riggio",1
"6497",12.47136962,41.90238633,"rence grimaldo",1
"6498",12.49177787,41.89119082,"Viktor Deluxe",1
"6499",12.565,41.920556,"Dartagnà",1
"6500",12.4504178,41.8062138,"sira",1
"6501",12.4618831,41.8034249,"sira",1
"6502",12.49181188,41.93240433,"Edoardo Giorgetti",1
"6503",12.4782,41.88327,"Alessandro Addesa",1
"6504",12.4545908,41.90486423,"moksha",1
"6505",12.482636,41.9004628,"Daniel Radu Finică",1
"6506",12.476317,41.910714,"Marco Meriani",1
"6507",12.49384303,41.88188,"OfficineK",1
"6508",12.49237776,41.89063339,"call me Wario",1
"6509",12.42009,41.8548,"Kodai Nakai",1
"6510",12.5,41.9,"albabici",1
"6511",12.48687508,41.8921485,"Jörg",1
"6512",12.5,41.9,"I N Ê S  R. 💎",1
"6513",12.49094511,41.89457933,"Szabo Zoltan",1
"6514",12.477592,41.89941,"Laura Puppato",1
"6515",12.465022,41.899697,"Sylvie Robert",1
"6516",12.48516798,41.8920071,"Jörg",1
"6517",12.45313168,41.90358662,"Muhammad Aliff",1
"6518",12.49244213,41.89023406,"Vinicius Kozan",1
"6519",12.47143507,41.89967777,"RoryPond",1
"6520",12.48438448,41.89255778,"Jörg",1
"6521",12.484313,41.892794,"Jörg",1
"6522",12.482636,41.9004628,"Rglyn Manio",1
"6523",12.5,41.9,"Rosy Rizzo",1
"6524",12.48659682,41.89203737,"Jörg",1
"6525",12.54725,41.87753,"Alessandro Moglioni",1
"6526",12.48705427,41.89182194,"Jörg",1
"6527",12.46273113,41.91875035,"antonella ferrari",1
"6528",12.48847246,41.89162375,"Jörg",1
"6529",12.48166667,41.88805556,"Ciotola",1
"6530",12.48853683,41.89064937,"Jörg",1
"6531",12.54338755,41.88249312,"meltingpro",1
"6532",12.49158426,41.89082967,"joni",1
"6533",12.48604107,41.8886382,"Jörg",1
"6534",12.48233421,41.90446575,"allanwardhaugh",1
"6535",12.60998857,41.92197508,"Gregory S Livingston",1
"6536",12.50814516,41.88098671,"majed alsami",1
"6537",12.46464,41.91295,"Natalie Dudenko",1
"6538",12.48322766,41.90090597,"Nobujiro",1
"6539",12.55049,41.89391,"Antonella Monaco",1
"6540",12.5,41.9,"Rimi Cerloj Page",1
"6541",12.48687508,41.8921485,"Gaviota 🇲🇽",1
"6542",12.5,41.9,"Nazrain Nordin",1
"6543",12.48494317,41.88103629,"luk5k",1
"6544",12.49905724,41.89983652,"RogerioTimãoGol",1
"6545",12.46701,41.91015,"St. John's Rome",1
"6546",12.45313168,41.90358662,"call me Wario",1
"6547",12.45428324,41.90733027,"call me Wario",1
"6548",12.4779797,41.9010887,"matteo rainisio",1
"6549",12.49177787,41.89119082,"filippo",1
"6550",12.482636,41.9004628,"Tori Nervion Oficial",1
"6551",12.4946704,41.8962968,"Anusha",1
"6552",12.50814516,41.88098671,"ali tüzomay",1
"6553",12.45522863,41.90211728,"Anusha",1
"6554",12.47212172,41.83960954,"mndr",1
"6555",12.45444444,41.90305556,"amteves",1
"6556",12.453,41.904,"GezginFoto",1
"6557",12.4273,41.962,"andrea casta",1
"6558",12.47789,41.90702,"Andrea LD",1
"6559",12.45790476,41.90264382,"The Travelphile",1
"6560",12.4407,41.87691,"David Nayfeld",1
"6561",12.47847969,41.91082464,"Lorenzo De Simone",1
"6562",12.4693966,41.9068668,"Violetta",1
"6563",12.49244213,41.89023406,"Daniel Rais",1
"6564",12.43645755,41.89152476,"Yinka Odegbami",1
"6565",12.50658906,41.88660844,"Oscar Cabrera",1
"6566",12.479483,41.891911,"Jason Lucas",1
"6567",12.48071297,41.90689164,"maria",1
"6568",12.49264272,41.91168601,"Caterina Di Iorgi",1
"6569",12.4609786,41.9414438,"мαʏʋя",1
"6570",12.453,41.904,"QdeAhuevo",1
"6571",12.4870459,41.902479,"ale siedschlag",1
"6572",12.5,41.9,"Jesus Mendez",1
"6573",12.47672439,41.89942223,"Naz.",1
"6574",12.44206,41.97251,"Roby Rossini",1
"6575",12.54740516,41.94110282,"filippo",1
"6576",12.49816695,41.89940653,"稲葉 諒",1
"6577",12.46304512,41.90427334,"Paul Wiggins",1
"6578",12.48664856,41.87117467,"Jörg",1
"6579",12.48205833,41.90595,"Maria Centi",1
"6580",12.49244213,41.89023406,"Yuri Ale Scarlino",1
"6581",12.4540395,41.9001589,"luca",1
"6582",12.5,41.9,"Valeria Orlando",1
"6583",12.51769,41.92369,"Andrea Borrelli",1
"6584",12.49349912,41.90080501,"Uriah Sheep",1
"6585",12.482636,41.9004628,"Zac Tanzillo",1
"6586",12.4699438,41.83414717,"Alessandro Ferrante",1
"6587",12.47634249,41.91068301,"Mans Not Hot",1
"6588",12.49177787,41.89119082,"あり",1
"6589",12.4475,41.9075,"katya kostik",1
"6590",12.48926,41.89207,"Marcel Lone",1
"6591",12.482636,41.9004628,"Eleonora Daniel",1
"6592",12.48485,41.89757,"Francesca Cima",1
"6593",12.47672439,41.89942223,"Venkat",1
"6594",12.53997212,41.8973971,"Dj Fly Guy 🛩👨🏾‍✈️",1
"6595",12.46623368,41.90215729,"Tony Radev",1
"6596",12.5,41.9,"Marco Filisetti",1
"6597",12.4714603,41.8860207,"katya kostik",1
"6598",12.47681535,41.89921809,"Costanzo Del Vecchio",1
"6599",12.4854013,41.8919637,"The Travelphile",1
"6600",12.48205833,41.90595,"Ciara Walsh",1
"6601",12.45409805,41.90704631,"Andrea Teijeiro",1
"6602",12.482636,41.9004628,"Jenn",1
"6603",12.49158426,41.89082967,"Jenn",1
"6604",12.5,41.9,"Akın AKYILDIZ",1
"6605",12.48304772,41.90598381,"Meraj Chhaya",1
"6606",12.52979,41.86975,"Riquadesign",1
"6607",12.50196194,41.90058289,"Peekaboo Travel Baby",1
"6608",12.4785799,41.90011,"Wes",1
"6609",12.4796099,41.87233,"Matteo Pilati",1
"6610",12.421092,41.904022,"Mariarosaria",1
"6611",12.48107712,41.90256438,"TheAlexPlan",1
"6612",12.5,41.9,"Jana Beeson",1
"6613",12.440303,41.900486,"SWL I0-466/LT",1
"6614",12.49244213,41.89023406,"Thomas Grazioso",1
"6615",12.4676161,41.9107379,"Donato Robilotta",1
"6616",12.5,41.9,"John de Beixedon, MD",1
"6617",12.46034,41.91258,"Omar Di Felice",1
"6618",12.49244213,41.89023406,"Aloe Vera",1
"6619",12.45989,41.82103,"Dario GoodBread",1
"6620",12.44953613,41.81197015,"Riccardo Giorgini",1
"6621",12.48229,41.894679,"Jörg",1
"6622",12.47681535,41.89921809,"Alessandra Bava",1
"6623",12.5003378,41.89661341,"Gaviota 🇲🇽",1
"6624",12.5,41.9,"Jerome_melan",1
"6625",12.50814516,41.88098671,"Rachele Di Cicco",1
"6626",12.4745488,41.929705,"Paolo Imperatori",1
"6627",12.47634249,41.91068301,"Jairo Murillo",1
"6628",12.50264004,41.90049883,"Andrea Piraz",1
"6629",12.48166667,41.88805556,"Oscar Cabrera",1
"6630",12.4805499,41.90067,"Collin Farmer",1
"6631",12.48304772,41.90598381,"Milli Burton",1
"6632",12.48012965,41.89628576,"Paul Wiggins",1
"6633",12.53051147,41.91032684,"Naz.",1
"6634",12.4545908,41.90486423,"Gaviota 🇲🇽",1
"6635",12.52739244,41.86865581,"Paolo Cranfan",1
"6636",12.4745488,41.929705,"SIMYSA",1
"6637",12.48283833,41.89505,"Afra Nur Doludizgin",1
"6638",12.4854013,41.8919637,"Kimberly Grimm",1
"6639",12.47276545,41.89914672,"andrea de simone",1
"6640",12.4714603,41.8860207,"Serena",1
"6641",12.47116,41.89074,"mark madonna",1
"6642",12.50814516,41.88098671,"Impacto",1
"6643",12.4745488,41.929705,"Gianfranco Vestuto",1
"6644",12.47305556,41.89888889,"Marcella Licheski",1
"6645",12.48590632,41.87105362,"Jörg",1
"6646",12.459196,41.817123,"Andrea Pasquinucci",1
"6647",12.47681535,41.89921809,"Katie Collins",1
"6648",12.48205833,41.90595,"Carmen Becerra",1
"6649",12.4407442,41.9656419,"Asilo Nido MeAgape",1
"6650",12.4714603,41.8860207,"Rob",1
"6651",12.48205833,41.90595,"Tim Grey",1
"6652",12.510765,41.89008,"David Di Pietro",1
"6653",12.5,41.9,"Mario Pozzi",1
"6654",12.5233162,41.8861164,"Emilio Tempesta",1
"6655",12.61930619,41.93822938,"maria mazza",1
"6656",12.45313168,41.90358662,"Hüseyin Efe Bayır",1
"6657",12.48601109,41.90068661,"Özge Sipahioğlu",1
"6658",12.47774,41.88812,"mark madonna",1
"6659",12.482362,41.875225,"Jörg",1
"6660",12.48833333,41.90361111,"Kodai Nakai",1
"6661",12.45,41.91,"Don Álvaro G T",1
"6662",12.46623368,41.90215729,"Jonathan Hall",1
"6663",12.50222933,41.90891301,"Valerio Stay Fish",1
"6664",12.50026002,41.90849606,"Valerio Stay Fish",1
"6665",12.47285459,41.87472987,"Enrico Pallocca Blog",1
"6666",12.49244213,41.89023406,"❌Laura navarro❌",1
"6667",12.49676,41.83424,"ADELAIDE CONTI roma",1
"6668",12.47672439,41.89942223,"Shero",1
"6669",12.48834158,41.9036359,"simon",1
"6670",12.49158426,41.89082967,"Juanelo",1
"6671",12.42527778,41.90222222,"Claudio Tatananni",1
"6672",12.463333,41.839444,"Nicolas Esperanza ",1
"6673",12.47681535,41.89921809,"Viviane Botelho",1
"6674",12.50814516,41.88098671,"Alessandra charlotte",1
"6675",12.49158426,41.89082967,"Florenza Campos",1
"6676",12.4310357,41.9266204,"#ziomassy",1
"6677",12.476317,41.910714,"Lissa_96",1
"6678",12.4931,41.8918,"Brad Rouse",1
"6679",12.45358229,41.90213331,"Gaviota 🇲🇽",1
"6680",12.5,41.9,"Katie Green",1
"6681",12.49573508,41.90057145,"Virginia Tola",1
"6682",12.4852,41.8922,"Andrea Teijeiro",1
"6683",12.454032,41.902273,"a Magá",1
"6684",12.49177787,41.89119082,"CapitanFuturo",1
"6685",12.45685,41.93312,"Scuola Fragale",1
"6686",12.5,41.9,"Carlet Edmonds",1
"6687",12.45145687,41.93832039,"Stefano  P. Biscioni",1
"6688",12.5,41.9,"Tittan",1
"6689",12.476317,41.910714,"delongarts (DrJWvdB)",1
"6690",12.47923,41.89931,"Francesco Cottafavi",1
"6691",12.49244213,41.89023406,"Astor",1
"6692",12.476317,41.910714,"Mark",1
"6693",12.47028708,41.89756553,"Gw Rivas",1
"6694",12.39408493,41.81945446,"Stefan Armasow",1
"6695",12.421115,41.903971,"Mariarosaria",1
"6696",12.44938,41.86873,"Lola",1
"6697",12.5,41.9,"Audra Leah",1
"6698",12.5,41.9,"ツ!♥ZulyLorreymツ!♥",1
"6699",12.50353121,41.89869583,"Jesus Mendez",1
"6700",12.48659315,41.89920069,"Domenico Meroni",1
"6701",12.477711,41.91013757,"Diana Molayem",1
"6702",12.49244213,41.89023406,"Sandra Mejia",1
"6703",12.4698356,41.90609802,"CulturaMente",1
"6704",12.5,41.9,"Valeria Vargas Low",1
"6705",12.47684597,41.89926334,"Esra Tuncer",1
"6706",12.46686981,41.89996488,"Anushae Khan",1
"6707",12.4731172,41.89916411,"frazgo",1
"6708",12.51244,41.93678,"Enzo Celli",1
"6709",12.46108113,41.89154,"stefano guindani",1
"6710",12.48932309,41.89369958,"Shero",1
"6711",12.55389343,41.88987938,"Valerio Stay Fish",1
"6712",12.482636,41.9004628,"Juanelo",1
"6713",12.55395199,41.89004876,"Valerio Stay Fish",1
"6714",12.4852,41.8922,"Spooky Macas",1
"6715",12.55406986,41.88989233,"Valerio Stay Fish",1
"6716",12.55399768,41.88984865,"Valerio Stay Fish",1
"6717",12.454032,41.902273,"Tes",1
"6718",12.4602931,41.8832971,"The Sleeping Dog Pub",1
"6719",12.457927,41.839378,"Vincent N Santacroce",1
"6720",12.5,41.9,"AuroraMassarino",1
"6721",12.49037,41.9245,"Isobel Lee",1
"6722",12.48205833,41.90595,"...",1
"6723",12.499242,41.866702,"SWL I0-466/LT",1
"6724",12.48604053,41.90669336,"Luca Sessa",1
"6725",12.5,41.9,"Laura Casas",1
"6726",12.48472509,41.79422985,"Andrea LD",1
"6727",12.43373763,41.92794975,"Grazia Piccininno",1
"6728",12.49244213,41.89023406,"Chrissy Morgan",1
"6729",12.50814516,41.88098671,"Daniel De Bari",1
"6730",12.54168,41.8772,"Wakko El Kuntur",1
"6731",12.49244213,41.89023406,"Alex Gonzaga",1
"6732",12.47744,41.89941,"Chrissy Morgan",1
"6733",12.606,41.86087,"AleErreUno#⃣8⃣5⃣",1
"6734",12.47634249,41.91068301,"Naz.",1
"6735",12.4852,41.8922,"Kati Roberts",1
"6736",12.4714603,41.8860207,"Unbreakable ♀",1
"6737",12.45790476,41.90264382,"Luigi Vitiello",1
"6738",12.5,41.9,"Ruggero Gemini",1
"6739",12.48694444,41.88833333,"T",1
"6740",12.47681535,41.89921809,"Fra SkMc",1
"6741",12.4779699,41.90372,"Anna Di Risio",1
"6742",12.4522254,41.87692459,"E-vandro",1
"6743",12.470794,41.892336,"Morgan OBrien",1
"6744",12.49244213,41.89023406,"Shauna✌️",1
"6745",12.47695039,41.91025566,"Mans Not Hot",1
"6746",12.47681535,41.89921809,"Lillian Sizemore",1
"6747",12.4727599,41.88959,"katya kostik",1
"6748",12.56646111,41.88010659,"Stefano Mastropaolo",1
"6749",12.4852,41.8922,"Fuzz Caminski",1
"6750",12.47167,41.89305,"katya kostik",1
"6751",12.476317,41.910714,"Ashley Villa",1
"6752",12.48264,41.8934799,"Eugenio Rogav",1
"6753",12.47672439,41.89942223,"Marcella Licheski",1
"6754",12.49237776,41.89063339,"allanwardhaugh",1
"6755",12.49160677,41.9095802,"fr. 🎃æ Condimentum",1
"6756",12.470794,41.892336,"katya kostik",1
"6757",12.47289509,41.89080573,"Dolli Irigoyen",1
"6758",12.47204,41.89549,"Lucrezia Oddone",1
"6759",12.47277778,41.89361111,"katya kostik",1
"6760",12.46016,41.90386,"Joe Piskai",1
"6761",12.5,41.9,"Massimiliano Lanzi",1
"6762",12.5,41.9,"Marcos Morffe",1
"6763",12.50423,41.90213,"katya kostik",1
"6764",12.4714603,41.8860207,"Silvia Maria Platto",1
"6765",12.5,41.9,"GASPARI Lucie",1
"6766",12.486861,41.894317,"Stefano Boccuccia",1
"6767",12.482636,41.9004628,"GASPARI Lucie",1
"6768",12.66685226,41.92376852,"Marco Lascari Stunt",1
"6769",12.5,41.9,"Riccardo Piccolo",1
"6770",12.5,41.9,"Fabio Cetti",1
"6771",12.41846646,41.89234166,"Sandro Albano GIG",1
"6772",12.47681535,41.89921809,"GinaGoodwin",1
"6773",12.54754543,41.83829865,"• Giuli •",1
"6774",12.49177787,41.89119082,"SwidoK",1
"6775",12.47847969,41.91082464,"Akın AKYILDIZ",1
"6776",12.45409805,41.90704631,"Robert Watts",1
"6777",12.5,41.9,"Karla Buendia",1
"6778",12.48645329,41.89902464,"William Nessuno",1
"6779",12.50943331,41.91327035,"BallerinaDiSiviglia",1
"6780",12.5,41.9,"Andrew Fielding",1
"6781",12.5603373,41.880372,"Toto Dinoi",1
"6782",12.5,41.9,"migzu11",1
"6783",12.454032,41.902273,"Daniela Galdames",1
"6784",12.453,41.904,"LauGaby",1
"6785",12.5,41.9,"Christy Dawn",1
"6786",12.45242,41.93356,"Doc Mandy",1
"6787",12.5163332,41.78782992,"barbara t",1
"6788",12.47672439,41.89942223,"Alan Carrillo",1
"6789",12.47511,41.91194,"marco vignaroli",1
"6790",12.47681535,41.89921809,"callmehind",1
"6791",12.4658245,41.8231902,"sira",1
"6792",12.5672599,41.85297,"MOceans Square",1
"6793",12.53168246,41.88960658,"Leslie Fadlon",1
"6794",12.469105,41.836015,"Csfadams",1
"6795",12.5,41.9,"Meyggan Tetzner",1
"6796",12.47791667,41.88208333,"Alessandro Addesa",1
"6797",12.4825,41.89639,"Tony Venios",1
"6798",12.56794264,41.915316,"Orange Servizi",1
"6799",12.46567417,41.87705837,"Jörg",1
"6800",12.48205833,41.90595,"Francesco Ceo",1
"6801",12.5,41.9," S O F I E ",1
"6802",12.60781,41.81647,"Paolo Cimini",1
"6803",12.52845238,41.90948298,"Daniele Vit",1
"6804",12.4870235,41.8960413,"taebae",1
"6805",12.449655,41.812009,"Riccardo Giorgini",1
"6806",12.49166965,41.88925966,"Jörg",1
"6807",12.51868638,41.85375682,"Jörg",1
"6808",12.45790476,41.90264382,"frazgo",1
"6809",12.50658906,41.88660844,"Esra Tuncer",1
"6810",12.50353894,41.86639799,"Jörg",1
"6811",12.4697542,41.85556086,"Claudio Cocciatelli",1
"6812",12.47317819,41.8983393,"Aymeric.",1
"6813",12.56018,41.85654,"Sandro Albano GIG",1
"6814",12.47402965,41.89102999,"Oscar Garro",1
"6815",12.50264004,41.90049883,"Oscar Cabrera",1
"6816",12.49580032,41.9803625,"Olga Shapoval",1
"6817",12.5,41.9,"Ryan Doyle",1
"6818",12.51599776,41.85598297,"Jörg",1
"6819",12.49917956,41.90374717,"Oscar Cabrera",1
"6820",12.5,41.9,"luca Brondelli",1
"6821",12.49631,41.90291,"Oscar Cabrera",1
"6822",12.421036,41.904047,"Mariarosaria",1
"6823",12.49244213,41.89023406,"Esra Tuncer",1
"6824",12.48999,41.92489,"carola luccarelli",1
"6825",12.47535,41.90056,"IstitutoLuigiSturzo",1
"6826",12.454032,41.902273,"Reynolds",1
"6827",12.45409805,41.90704631,"CRISTOBAL ILIGARAY",1
"6828",12.45444444,41.90305556,"CRISTOBAL ILIGARAY",1
"6829",12.47371282,41.82883068,"CRISTOBAL ILIGARAY",1
"6830",12.49244213,41.89023406,"1887 Coffee",1
"6831",12.47722222,41.89083333,"Mark Paul Keefe",1
"6832",12.45790476,41.90264382,"Pata de Gato TV®",1
"6833",12.46010891,41.90610541,"Justin",1
"6834",12.4725,41.909722,"Man Eating Seas",1
"6835",12.49158426,41.89082967,"∆ J&M ∆",1
"6836",12.47681535,41.89921809,"Jenn",1
"6837",12.48940319,41.90835956,"Dominique Debay",1
"6838",12.482636,41.9004628,"Sofii🌼",1
"6839",12.5,41.9,"Papo Candelo",1
"6840",12.5,41.9,"Oso Pirata",1
"6841",12.56738,41.87194,"DanceDeets",1
"6842",12.4779797,41.9010887,"Andrea Vallascas",1
"6843",12.5579615,41.8531255,"Vanessa",1
"6844",12.48367204,41.90081184,"Jörg",1
"6845",12.5,41.9,"GinaGoodwin",1
"6846",12.63757193,41.8429677,"Marco",1
"6847",12.488056,41.883611,"Angel Niklaus",1
"6848",12.49158426,41.89082967,"Emilio Sorrentino",1
"6849",12.5,41.9,"Elisa ⚜ Rigoli",1
"6850",12.4833,41.8667,"Clematis",1
"6851",12.4779797,41.9010887,"Corrado Palma",1
"6852",12.46623368,41.90215729,"mark madonna",1
"6853",12.45790476,41.90264382,"Sebastian Reyes",1
"6854",12.54809,41.86292,"cicconi samantha",1
"6855",12.4243533,41.8984767,"Pedro Garrido Abia",1
"6856",12.5,41.9,"VoglioTornàBambina",1
"6857",12.49636714,41.9024216,"Naz.",1
"6858",12.48268651,41.89543963,"Shero",1
"6859",12.48071297,41.90689164,"Jorge",1
"6860",12.4825,41.89639,"Джедай",1
"6861",12.49158426,41.89082967,"Arnold García Mtz",1
"6862",12.4357399,41.81508,"feltonino cuoricino.",1
"6863",12.49158426,41.89082967,"⬆Tincho",1
"6864",12.5,41.9,"中村光",1
"6865",12.59072008,41.79948551,"E-vandro",1
"6866",12.48304772,41.90598381,"Chloe Ladbury ♡",1
"6867",12.49237776,41.89063339,"Shero",1
"6868",12.48205833,41.90595,"Melissa Buscar",1
"6869",12.46999188,41.87392276,"Gingerotto™ 🐈",1
"6870",12.46686981,41.89996488,"gabriel abelardo q",1
"6871",12.49177787,41.89119082,"Raúl Cervantes",1
"6872",12.5,41.9,"Javier Castrillo",1
"6873",12.5,41.9,"Susie Macklem",1
"6874",12.5,41.9,"Stefano Pandolfini",1
"6875",12.45145687,41.93832039,"Vincenzo Liccardi",1
"6876",12.46686981,41.89996488,"Mary Emeji",1
"6877",12.5049667,41.892926,"pendolaria",1
"6878",12.5,41.9,"Amica di una Vita 👭",1
"6879",12.504957,41.8929493,"pendolaria",1
"6880",12.48205375,41.87483024,"Jörg",1
"6881",12.481421,41.87635365,"Jörg",1
"6882",12.47847969,41.91082464,"Eva Kristina F.",1
"6883",12.49158426,41.89082967,"Misha",1
"6884",12.49244213,41.89023406,"KkuL",1
"6885",12.48458862,41.8724689,"Jörg",1
"6886",12.5068011,41.91571077,"ANMIL nazionale",1
"6887",12.48198956,41.91684658,"Oscar Cabrera",1
"6888",12.50775,41.8825,"Alessandra charlotte",1
"6889",12.482636,41.9004628,"Anastasia Siantar",1
"6890",12.471575,41.936309,"Paolo Imperatori",1
"6891",12.48157,41.89618,"Giancarlo Geretto",1
"6892",12.536325,41.907755,"♠RegazzinoFromHell",1
"6893",12.5,41.9,"Simone Nolasco",1
"6894",12.5,41.9,"Cristian Vallado",1
"6895",12.48853454,41.88296205,"Diego",1
"6896",12.483333,41.9,"EMRAH ADAKLI",1
"6897",12.46908,41.90649,"Marcela Atienza",1
"6898",12.4792975,41.9008551,"Mirko Busto",1
"6899",12.5,41.9,"Eko Alfian Zohri",1
"6900",12.50445,41.8877,"Albert Fortuny",1
"6901",12.51447292,41.90235249,"Robin Del Rosario",1
"6902",12.482636,41.9004628,"Milli Burton",1
"6903",12.473092,41.879528,"zefirina",1
"6904",12.5,41.9,"María Suárez",1
"6905",12.50841059,41.88638472,"Francesca Romana",1
"6906",12.46748686,41.93241448,"UlizaLinks.co.ke",1
"6907",12.48853454,41.88296205,"Erin Fitzgerald",1
"6908",12.474734,41.898221,"깜장천사",1
"6909",12.5,41.9,"Paola Cossu",1
"6910",12.47283897,41.89689461,"Esra Tuncer",1
"6911",12.5334732,41.9000419,"🌟Nicole.V🌟",1
"6912",12.49158426,41.89082967,"🔥€urochoni🔥",1
"6913",12.4818126,41.87575916,"Jim Morinigo",1
"6914",12.56998974,41.85111265,"Luca Annaratone",1
"6915",12.45409805,41.90704631,"a Magá",1
"6916",12.45989,41.82103,"Armando Brecciaroli",1
"6917",12.48240653,41.90623074,"Jörg",1
"6918",12.48205662,41.906046,"Jörg",1
"6919",12.4826467,41.90597413,"Jörg",1
